,Course,TermName,ClassAveLetter,ClassAveNum,SubjectCode,URL,Instructor,Instructor_1,Instructor_2,Instructor_3
2543,COMP310,W2022,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-310,"Balmau, Oana","Balmau, Oana",,
2544,COMP310,F2022,B-,2.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-310,"Maheswaran, Muthucumaru","Maheswaran, Muthucumaru",,
2545,COMP310,W2023,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-310,"Balmau, Oana","Balmau, Oana",,
2546,COMP310,F2023,B-,2.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-310,"Maheswaran, Muthucumaru","Maheswaran, Muthucumaru",,
2547,COMP310,W2024,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-310,"Campbell, Jonathan","Campbell, Jonathan",,
2548,COMP321,F2016,A-,3.7,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-321,"Becerra Romero, David","Becerra Romero, David",,
2549,COMP321,W2017,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-321,"Becerra Romero, David","Becerra Romero, David",,
2550,COMP321,F2017,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-321,"Becerra Romero, David","Becerra Romero, David",,
2551,COMP321,F2018,A-,3.7,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-321,"Naboulsi, Diala","Naboulsi, Diala",,
2552,COMP321,F2019,A-,3.7,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-321,"Meger, David","Meger, David",,
2553,COMP321,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-321,"Becerra, David","Becerra, David",,
2554,COMP321,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-321,"Becerra, David","Becerra, David",,
2555,COMP321,F2021,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-321,"Becerra, David","Becerra, David",,
2556,COMP321,W2022,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-321,"Becerra, David","Becerra, David",,
2557,COMP321,F2022,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-321,"Becerra, David","Becerra, David",,
2558,COMP321,F2023,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-321,"Becerra, David","Becerra, David",,
2559,COMP322,W2014,A-,3.7,COMP,https://www.mcgill.ca/study/2013-2014/courses/comp-322,"Comanici, Gheorghe","Comanici, Gheorghe",,
2560,COMP322,W2015,B,3.0,COMP,https://www.mcgill.ca/study/2014-2015/courses/comp-322,"Comanici, Gheorghe","Comanici, Gheorghe",,
2561,COMP322,W2016,B+,3.3,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-322,"Comanici, Gheorghe","Comanici, Gheorghe",,
2562,COMP322,W2017,A-,3.7,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-322,"Pomerantz, Daniel","Pomerantz, Daniel",,
2563,COMP322,W2018,A-,3.7,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2564,COMP322,W2019,A-,3.7,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2565,COMP322,W2021,A,4.0,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2566,COMP322,W2022,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2567,COMP322,W2023,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2568,COMP322,W2024,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-322,"Zammar, Chad","Zammar, Chad",,
2569,COMP330,F2015,B+,3.3,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-330,"Panangaden, Prakash","Panangaden, Prakash",,
2570,COMP330,F2016,B-,2.7,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-330,"Hatami, Hamed","Hatami, Hamed",,
2571,COMP330,F2017,B-,2.7,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-330,"Crepeau, Claude","Crepeau, Claude",,
2572,COMP330,F2018,B+,3.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-330,"Panangaden, Prakash","Panangaden, Prakash",,
2573,COMP330,F2019,B,3.0,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-330,"Crepeau, Claude","Crepeau, Claude",,
2574,COMP330,F2020,B+,3.3,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-330,"Hatami, Hamed","Hatami, Hamed",,
2575,COMP330,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-330,"Panangaden, Prakash","Panangaden, Prakash",,
2576,COMP330,F2021,B+,3.3,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-330,"Panangaden, Prakash","Panangaden, Prakash",,
2577,COMP330,W2022,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-330,"Crepeau, Claude","Crepeau, Claude",,
2578,COMP330,F2022,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-330,"Panangaden, Prakash","Panangaden, Prakash",,
2579,COMP330,W2023,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-330,"Crépeau, Claude","Crépeau, Claude",,
2580,COMP330,F2023,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-330,"Spinoso-Di Piano, Cesare; Crépeau, Claude","Spinoso-Di Piano, Cesare","Crépeau, Claude",
2581,COMP330,W2024,B,3.0,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-330,"Crépeau, Claude; Dellas, John","Crépeau, Claude","Dellas, John",
2582,COMP345,W2023,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-345,"O'Donnell, Tim; Reddy, Siva","O'Donnell, Tim","Reddy, Siva",
2583,COMP345,W2024,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-345,"Reddy, Siva","Reddy, Siva",,
2584,COMP350,F2014,B,3.0,COMP,https://www.mcgill.ca/study/2014-2015/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2585,COMP350,F2015,B-,2.7,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2586,COMP350,F2017,B,3.0,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2587,COMP350,F2018,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2588,COMP350,F2019,B+,3.3,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-350,"Panayotov, Ivo; Luan, Sitao","Panayotov, Ivo","Luan, Sitao",
2589,COMP350,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2590,COMP350,F2021,B-,2.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-350,"Chang, Xiao-Wen; Lu, Qincheng","Chang, Xiao-Wen","Lu, Qincheng",
2591,COMP350,F2022,B-,2.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2592,COMP350,F2023,B,3.0,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-350,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2593,COMP360,W2016,B,3.0,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-360,"Hatami, Hamed","Hatami, Hamed",,
2594,COMP360,W2017,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-360,"Cai, Yang","Cai, Yang",,
2595,COMP360,F2017,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-360,"Cai, Yang","Cai, Yang",,
2596,COMP360,W2018,B,3.0,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-360,"Hatami, Hamed","Hatami, Hamed",,
2597,COMP360,F2018,C+,2.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-360,"Reed, Bruce Alan","Reed, Bruce Alan",,
2598,COMP360,W2019,C+,2.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-360,"Reed, Bruce Alan","Reed, Bruce Alan",,
2599,COMP360,F2019,B,3.0,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-360,"Hatami, Hamed","Hatami, Hamed",,
2600,COMP360,F2020,A,4.0,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-360,"Hatami, Hamed; Kemme, Bettina; Hosseini, Seyyed Aliasghar","Hatami, Hamed","Kemme, Bettina","Hosseini, Seyyed Aliasghar"
2601,COMP360,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-360,"Hosseini, Seyyed Aliasghar","Hosseini, Seyyed Aliasghar",,
2602,COMP360,F2021,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-360,"Hambardzumyan, Lianna; Hatami, Hamed","Hambardzumyan, Lianna","Hatami, Hamed",
2603,COMP360,W2022,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-360,"Robere, Robert","Robere, Robert",,
2604,COMP360,F2022,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-360,"Robere, Robert","Robere, Robert",,
2605,COMP360,W2023,C+,2.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-360,"Hatami, Hamed","Hatami, Hamed",,
2606,COMP360,F2023,B,3.0,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-360,"Robere, Robert","Robere, Robert",,
2607,COMP360,W2024,B-,2.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-360,"Hatami, Hamed","Hatami, Hamed",,
2608,COMP361D2,W2016,B+,3.3,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-361d2,"Vybihal, Joseph P","Vybihal, Joseph P",,
2609,COMP361D2,W2017,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-361d2,"Kienzle, Jorg Andreas","Kienzle, Jorg Andreas",,
2610,COMP361D2,W2019,B+,3.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-361d2,"Kienzle, Jorg Andreas","Kienzle, Jorg Andreas",,
2611,COMP361D2,W2021,B,3.0,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-361d2,"Kienzle, Jörg","Kienzle, Jörg",,
2612,COMP361D2,W2022,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-361d2,"Kienzle, Jörg","Kienzle, Jörg",,
2613,COMP361D2,W2023,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-361d2,"Schiedermeier, Maximilian","Schiedermeier, Maximilian",,
2614,COMP362,W2015,B+,3.3,COMP,https://www.mcgill.ca/study/2014-2015/courses/comp-362,"Hatami, Hamed","Hatami, Hamed",,
2615,COMP362,W2018,A-,3.7,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-362,"Cai, Yang","Cai, Yang",,
2616,COMP362,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-362,"Robere, Robert","Robere, Robert",,
2617,COMP362,W2022,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-362,"Vetta, Adrian Roshan","Vetta, Adrian Roshan",,
2618,COMP362,W2023,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-362,"Vetta, Adrian Roshan","Vetta, Adrian Roshan",,
2619,COMP362,W2024,B-,2.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-362,"Hatami, Hamed","Hatami, Hamed",,
2620,COMP364,W2016,A-,3.7,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-364,"Hallett, Michael Trevor","Hallett, Michael Trevor",,
2621,COMP364,F2017,B,3.0,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-364,"Cameron, Christopher; Gonzalez Oliver, Carlos","Cameron, Christopher","Gonzalez Oliver, Carlos",
2622,COMP370,F2023,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-370,"Ruths, Derek","Ruths, Derek",,
2623,COMP396,W2024,A,4.0,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-396,"M'hiri, Faten","M'hiri, Faten",,
2624,COMP400,F2019,A,4.0,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-400,"Kienzle, Jorg Andreas","Kienzle, Jorg Andreas",,
2625,COMP400,F2022,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-400,"M'hiri, Faten","M'hiri, Faten",,
2626,COMP400,W2023,A,4.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-400,"Errington, Jacob","Errington, Jacob",,
2627,COMP400,W2024,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-400,"M'hiri, Faten","M'hiri, Faten",,
2628,COMP409,W2019,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-409,"Verbrugge, Clark","Verbrugge, Clark",,
2629,COMP409,W2022,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-409,"Verbrugge, Clark","Verbrugge, Clark",,
2630,COMP417,W2017,A-,3.7,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-417,"Shkurti, Florian","Shkurti, Florian",,
2631,COMP417,F2018,B+,3.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-417,"Dudek, Gregory L","Dudek, Gregory L",,
2632,COMP417,F2019,A-,3.7,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-417,"Meger, David","Meger, David",,
2633,COMP417,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-417,"Meger, David","Meger, David",,
2634,COMP417,F2021,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-417,"Dudek, Gregory L","Dudek, Gregory L",,
2635,COMP417,F2022,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-417,"Dudek, Gregory L; Lotfi, Faraz","Dudek, Gregory L","Lotfi, Faraz",
2636,COMP417,F2023,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-417,"Dudek, Gregory L; Lotfi, Faraz","Dudek, Gregory L","Lotfi, Faraz",
2637,COMP421,W2016,B,3.0,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-421,"Kemme, Bettina","Kemme, Bettina",,
2638,COMP421,W2017,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-421,"D'silva, Joseph","D'silva, Joseph",,
2639,COMP421,W2018,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-421,"D'silva, Joseph","D'silva, Joseph",,
2640,COMP421,W2019,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-421,"D'silva, Joseph","D'silva, Joseph",,
2641,COMP421,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-421,"D'silva, Joseph","D'silva, Joseph",,
2642,COMP421,W2022,B+,3.3,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-421,"D'silva, Joseph","D'silva, Joseph",,
2643,COMP421,W2023,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-421,"Kemme, Bettina; Elsaadawy, Mona","Kemme, Bettina","Elsaadawy, Mona",
2644,COMP421,W2024,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-421,"Kemme, Bettina; Elsaadawy, Mona","Kemme, Bettina","Elsaadawy, Mona",
2645,COMP424,W2015,B+,3.3,COMP,https://www.mcgill.ca/study/2014-2015/courses/comp-424,"Pineau, Joelle","Pineau, Joelle",,
2646,COMP424,W2016,B,3.0,COMP,https://www.mcgill.ca/study/2015-2016/courses/comp-424,"Pineau, Joelle","Pineau, Joelle",,
2647,COMP424,W2017,B,3.0,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-424,"Cheung, Jackie","Cheung, Jackie",,
2648,COMP424,W2018,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-424,"Cheung, Jackie","Cheung, Jackie",,
2649,COMP424,W2019,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-424,"Cheung, Jackie","Cheung, Jackie",,
2650,COMP424,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-424,"Cheung, Jackie","Cheung, Jackie",,
2651,COMP424,W2022,B+,3.3,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-424,"Cheung, Jackie; Mazoure, Bogdan","Cheung, Jackie","Mazoure, Bogdan",
2652,COMP424,F2022,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-424,"Meger, David","Meger, David",,
2653,COMP424,F2023,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-424,"Meger, David","Meger, David",,
2654,COMP445,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-445,"O'Donnell, Tim","O'Donnell, Tim",,
2655,COMP445,W2023,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-445,"Hoover, Jacob","Hoover, Jacob",,
2656,COMP445,F2023,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-445,"Portelance, Eva","Portelance, Eva",,
2657,COMP451,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-451,"Hamilton, William","Hamilton, William",,
2658,COMP462,F2016,B,3.0,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-462,"Blanchette, Mathieu","Blanchette, Mathieu",,
2659,COMP462,F2018,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-462,"Blanchette, Mathieu","Blanchette, Mathieu",,
2660,COMP462,F2019,B+,3.3,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-462,"Blanchette, Mathieu","Blanchette, Mathieu",,
2661,COMP462,F2021,B,3.0,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-462,"Kuitche Kamela, Esaie; Zhang, Yanlin","Kuitche Kamela, Esaie","Zhang, Yanlin",
2662,COMP462,F2022,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-462,"Blanchette, Mathieu","Blanchette, Mathieu",,
2663,COMP462,F2023,B-,2.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-462,"Blanchette, Mathieu; Becerra, David","Blanchette, Mathieu","Becerra, David",
2664,COMP499,F2017,A,4.0,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-499,"Blanchette, Mathieu","Blanchette, Mathieu",,
2665,COMP512,F2018,B+,3.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-512,"Kemme, Bettina","Kemme, Bettina",,
2666,COMP512,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-512,"Kemme, Bettina; D'silva, Joseph","Kemme, Bettina","D'silva, Joseph",
2667,COMP512,F2021,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-512,"D'silva, Joseph","D'silva, Joseph",,
2668,COMP512,F2022,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-512,"Kemme, Bettina; D'silva, Joseph","Kemme, Bettina","D'silva, Joseph",
2669,COMP512,F2023,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-512,"Kemme, Bettina","Kemme, Bettina",,
2670,COMP514,F2023,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-514,"Lin, Hsiu-Chin","Lin, Hsiu-Chin",,
2671,COMP520,W2015,A-,3.7,COMP,https://www.mcgill.ca/study/2014-2015/courses/comp-520,"Hendren, Laurie","Hendren, Laurie",,
2672,COMP520,W2017,B,3.0,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-520,"Krolik, Alexander","Krolik, Alexander",,
2673,COMP520,W2018,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-520,"Krolik, Alexander","Krolik, Alexander",,
2674,COMP520,W2021,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-520,"Dubach, Christophe","Dubach, Christophe",,
2675,COMP520,W2023,B-,2.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-520,"Dubach, Christophe","Dubach, Christophe",,
2676,COMP520,W2024,B,3.0,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-520,"Dubach, Christophe","Dubach, Christophe",,
2677,COMP521,W2017,B,3.0,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2678,COMP521,F2018,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2679,COMP521,F2019,B-,2.7,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2680,COMP521,F2020,B+,3.3,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2681,COMP521,F2021,B-,2.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2682,COMP521,F2023,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-521,"Verbrugge, Clark","Verbrugge, Clark",,
2683,COMP523,W2022,B+,3.3,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-523,"Pientka, Brigitte","Pientka, Brigitte",,
2684,COMP525,W2017,A-,3.7,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-525,"Panangaden, Prakash","Panangaden, Prakash",,
2685,COMP525,F2022,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-525,"Panangaden, Prakash","Panangaden, Prakash",,
2686,COMP527,W2019,B,3.0,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-527,"Pientka, Brigitte","Pientka, Brigitte",,
2687,COMP527,W2021,B,3.0,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-527,"Pientka, Brigitte","Pientka, Brigitte",,
2688,COMP529,F2016,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-529,"Vybihal, Joseph P","Vybihal, Joseph P",,
2689,COMP529,W2022,B+,3.3,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-529,"Robillard, Martin","Robillard, Martin",,
2690,COMP533,F2016,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-533,"Kienzle, Jorg Andreas","Kienzle, Jorg Andreas",,
2691,COMP533,F2018,A-,3.7,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-533,"Kienzle, Jorg Andreas","Kienzle, Jorg Andreas",,
2692,COMP533,W2021,A,4.0,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-533,"Kienzle, Jörg","Kienzle, Jörg",,
2693,COMP535,W2017,B+,3.3,COMP,https://www.mcgill.ca/study/2016-2017/courses/comp-535,"Chen, Xi","Chen, Xi",,
2694,COMP535,W2019,B+,3.3,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-535,"Naboulsi, Diala","Naboulsi, Diala",,
2695,COMP535,F2021,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-535,"Maheswaran, Muthucumaru","Maheswaran, Muthucumaru",,
2696,COMP535,W2023,A-,3.7,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-535,"Liu, Xue","Liu, Xue",,
2697,COMP535,W2024,A-,3.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-535,"Maheswaran, Muthucumaru; Elsaadawy, Mona","Maheswaran, Muthucumaru","Elsaadawy, Mona",
2698,COMP540,W2024,B+,3.3,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-540,"Chang, Xiao-Wen","Chang, Xiao-Wen",,
2699,COMP546,W2018,B,3.0,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-546,"Langer, Michael","Langer, Michael",,
2700,COMP546,W2019,B-,2.7,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-546,"Langer, Michael","Langer, Michael",,
2701,COMP546,F2022,B+,3.3,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-546,"Langer, Michael","Langer, Michael",,
2702,COMP546,W2024,B-,2.7,COMP,https://www.mcgill.ca/study/2023-2024/courses/comp-546,"Langer, Michael","Langer, Michael",,
2703,COMP547,W2018,B-,2.7,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-547,"Crepeau, Claude","Crepeau, Claude",,
2704,COMP547,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-547,"Crepeau, Claude","Crepeau, Claude",,
2705,COMP547,F2022,B,3.0,COMP,https://www.mcgill.ca/study/2022-2023/courses/comp-547,"Crépeau, Claude","Crépeau, Claude",,
2706,COMP549,W2022,A-,3.7,COMP,https://www.mcgill.ca/study/2021-2022/courses/comp-549,"Richards, Blake","Richards, Blake",,
2707,COMP550,F2017,B+,3.3,COMP,https://www.mcgill.ca/study/2017-2018/courses/comp-550,"Cheung, Jackie","Cheung, Jackie",,
2708,COMP550,F2018,A-,3.7,COMP,https://www.mcgill.ca/study/2018-2019/courses/comp-550,"Cheung, Jackie","Cheung, Jackie",,
2709,COMP550,F2019,B+,3.3,COMP,https://www.mcgill.ca/study/2019-2020/courses/comp-550,"Cheung, Jackie","Cheung, Jackie",,
2710,COMP550,F2020,A-,3.7,COMP,https://www.mcgill.ca/study/2020-2021/courses/comp-550,"Cheung, Jackie","Cheung, Jackie",,
